"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"3115","United Republic of Tanzania",2011,-0.874193850731993,"Goods",0.179476147376335,0
"3116","United States of America",2011,0.75530051191386,"Goods",0.55905493416426,0
"3117","Uruguay",2011,1.08133075803437,"Goods",0.630860844084724,0
"3118","Uzbekistan",2011,-0.204440458298838,"Goods",0.353191391506002,0
"3119","Vanuatu",2011,-0.830457039771831,"Goods",0.151615351610328,0
"3120","Venezuela (Bolivarian Republic of)",2011,-0.0888871134936854,"Goods",0.251769799762113,50
"3121","Viet Nam",2011,0.18699875886999,"Goods",0.323232817896016,50
"3122","Wallis and Futuna Islands",2011,-1.01634842514804,"Goods",0.0915418688040498,100
"3123","Yemen",2011,-1.73419836209521,"Goods",-0.311394320118001,50
"3124","Zambia",2011,-0.620176703695094,"Goods",0.226986307718397,0
"3125","Zimbabwe",2011,-0.0230535412942649,"Goods",0.341668302563046,50
"3126","Afghanistan",2004,-0.782279045970511,"Gross Fixed Capital Formation",7.63819255768145e-05,100
"3127","Albania",2004,-0.682242372677517,"Gross Fixed Capital Formation",0.0202968874173172,100
"3128","Algeria",2004,-0.777282620966093,"Gross Fixed Capital Formation",0.0237003059160233,0
"3129","American Samoa",2004,-0.619817277666506,"Gross Fixed Capital Formation",0.082687338501292,0
"3130","Angola",2004,-0.762343675525153,"Gross Fixed Capital Formation",0.00410593683080246,100
"3131","Antigua and Barbuda",2004,0.386033100128858,"Gross Fixed Capital Formation",0.236228398867184,100
"3132","Argentina",2004,-0.397943750119003,"Gross Fixed Capital Formation",0.103784742088678,0
"3133","Armenia",2004,-0.699228975818408,"Gross Fixed Capital Formation",0.040897494311258,0
"3134","Australia",2004,1.83324774564799,"Gross Fixed Capital Formation",0.575511485367973,0
"3135","Austria",2004,1.73156928918654,"Gross Fixed Capital Formation",0.559361536270904,0
"3136","Azerbaijan",2004,-0.642574337286297,"Gross Fixed Capital Formation",0.0775193798449612,0
"3137","Bahamas",2004,0.728599153869607,"Gross Fixed Capital Formation",0.305471592817274,100
"3138","Bangladesh",2004,-0.779681869873101,"Gross Fixed Capital Formation",0.000601351537339977,100
"3139","Belarus",2004,-0.395836607392033,"Gross Fixed Capital Formation",0.107476966143298,0
"3140","Belgium",2004,1.14338185463215,"Gross Fixed Capital Formation",0.435358187035745,0
"3141","Belize",2004,-0.115065504728421,"Gross Fixed Capital Formation",0.134940873423956,100
"3142","Bhutan",2004,-0.771031191544986,"Gross Fixed Capital Formation",0.00234992116568618,100
"3143","Bosnia and Herzegovina",2004,-0.961173171963371,"Gross Fixed Capital Formation",0.00516795865633075,0
"3144","Botswana",2004,-0.431707567663038,"Gross Fixed Capital Formation",0.0709377197631699,100
"3145","Brazil",2004,0.908225591697683,"Gross Fixed Capital Formation",0.375754705215525,0
"3146","Brunei Darussalam",2004,-0.445226483132805,"Gross Fixed Capital Formation",0.0891149615136393,0
"3147","Bulgaria",2004,-0.30231264478133,"Gross Fixed Capital Formation",0.124108838976545,0
"3148","Burkina Faso",2004,-0.71084551614567,"Gross Fixed Capital Formation",0.062015503875969,0
"3149","Burundi",2004,-0.781423460872536,"Gross Fixed Capital Formation",0.000249322134429979,100
"3150","Cabo Verde",2004,-0.473644308902838,"Gross Fixed Capital Formation",0.0624610073872851,100
"3151","Cameroon",2004,-0.774872055647315,"Gross Fixed Capital Formation",0.00157356374477618,100
"3152","Canada",2004,2.45008095483798,"Gross Fixed Capital Formation",0.702180739514108,0
"3153","Central African Republic",2004,-0.782656929388784,"Gross Fixed Capital Formation",0,100
"3154","Chad",2004,-0.782656929388784,"Gross Fixed Capital Formation",0,100
"3155","Chile",2004,0.0119451524159437,"Gross Fixed Capital Formation",0.160613655272421,100
"3156","China",2004,0.392871875414194,"Gross Fixed Capital Formation",0.31266149870801,0
"3157","China, Hong Kong Special Administrative Region",2004,-0.164676085270686,"Gross Fixed Capital Formation",0.186046511627907,0
"3158","Colombia",2004,-0.81325228443473,"Gross Fixed Capital Formation",0.0387596899224806,0
"3159","Comoros",2004,-0.768790033913345,"Gross Fixed Capital Formation",0.00280292843498767,100
"3160","Congo",2004,-0.77138079312252,"Gross Fixed Capital Formation",0.0022792558747909,100
"3161","Costa Rica",2004,-0.367836721494218,"Gross Fixed Capital Formation",0.109444263862071,0
"3162","Croatia",2004,0.188058338836075,"Gross Fixed Capital Formation",0.266149870801034,0
"3163","Cuba",2004,-0.301218442989432,"Gross Fixed Capital Formation",0.155038759689922,0
"3164","Cyprus",2004,-0.0369700029695071,"Gross Fixed Capital Formation",0.175754607238417,0
"3165","Czechia",2004,0.148002687539178,"Gross Fixed Capital Formation",0.224788397224307,0
"3166","Democratic Republic of the Congo",2004,-0.676709926715984,"Gross Fixed Capital Formation",0.0697674418604651,0
"3167","Denmark",2004,1.28995629550247,"Gross Fixed Capital Formation",0.473648224442085,0
"3168","Djibouti",2004,-0.76258894325324,"Gross Fixed Capital Formation",0.00405636063759788,100
"3169","Dominica",2004,-0.30813160936199,"Gross Fixed Capital Formation",0.095916242750983,100
"3170","Dominican Republic",2004,-0.329722299309404,"Gross Fixed Capital Formation",0.0915520965805733,100
"3171","Ecuador",2004,-0.588067407955764,"Gross Fixed Capital Formation",0.0393325603226257,100
"3172","Egypt",2004,-0.698962575628198,"Gross Fixed Capital Formation",0.0410933553043665,0
"3173","El Salvador",2004,-0.294915909211121,"Gross Fixed Capital Formation",0.0985875444714546,100
"3174","Equatorial Guinea",2004,-0.782656929388784,"Gross Fixed Capital Formation",0,100
"3175","Estonia",2004,0.404323496537632,"Gross Fixed Capital Formation",0.27233836164575,0
"3176","Eswatini",2004,-0.616510146225326,"Gross Fixed Capital Formation",0.0335834032740368,100
"3177","Ethiopia",2004,-0.782182317321935,"Gross Fixed Capital Formation",9.59337769666028e-05,100
"3178","Fiji",2004,-0.329964002099582,"Gross Fixed Capital Formation",0.0915032409715723,100
"3179","Finland",2004,2.78236313549225,"Gross Fixed Capital Formation",0.855297157622739,0
"3180","France",2004,1.32168559946568,"Gross Fixed Capital Formation",0.475375259960791,0
"3181","Georgia",2004,-0.722934704421177,"Gross Fixed Capital Formation",0.0358218068656203,0
"3182","Germany",2004,1.76967398241155,"Gross Fixed Capital Formation",0.625322997416021,0
"3183","Greece",2004,-0.3808681516587,"Gross Fixed Capital Formation",0.136950904392765,0
"3184","Greenland",2004,-0.244325793939954,"Gross Fixed Capital Formation",0.167958656330749,0
"3185","Grenada",2004,0.0552805376284065,"Gross Fixed Capital Formation",0.169373076850834,100
"3186","Guam",2004,-0.688088456525879,"Gross Fixed Capital Formation",0.0671834625322997,0
"3187","Guinea",2004,-0.780864240945998,"Gross Fixed Capital Formation",0.000362357776494284,100
"3188","Guyana",2004,-0.539119146838054,"Gross Fixed Capital Formation",0.0492265177100622,100
"3189","Honduras",2004,-0.808438042950232,"Gross Fixed Capital Formation",0.0156986722849752,0
"3190","Hungary",2004,0.0660698098504082,"Gross Fixed Capital Formation",0.204108843720856,0
"3191","Iceland",2004,1.73429214169698,"Gross Fixed Capital Formation",0.508753248573736,100
"3192","India",2004,-0.107783436221208,"Gross Fixed Capital Formation",0.198966408268734,0
"3193","Indonesia",2004,-0.579138664470807,"Gross Fixed Capital Formation",0.0411373355188492,100
"3194","Iran (Islamic Republic of)",2004,-0.415003741088387,"Gross Fixed Capital Formation",0.129198966408269,0
"3195","Ireland",2004,0.860951471685156,"Gross Fixed Capital Formation",0.36932343558782,0
"3196","Israel",2004,2.13568436420625,"Gross Fixed Capital Formation",0.665187947816061,0
"3197","Italy",2004,0.596037148997893,"Gross Fixed Capital Formation",0.313929885422378,0
"3198","Jamaica",2004,-0.365223614637264,"Gross Fixed Capital Formation",0.0843761828089458,100
"3199","Japan",2004,2.31843779105631,"Gross Fixed Capital Formation",0.690198952207484,0
"3200","Kazakhstan",2004,-0.622554034122837,"Gross Fixed Capital Formation",0.0562538580666332,0
"3201","Kenya",2004,-0.74391437251476,"Gross Fixed Capital Formation",0.00783106892949963,100
"3202","Kuwait",2004,-0.450804835834269,"Gross Fixed Capital Formation",0.089265523393529,0
"3203","Kyrgyzstan",2004,-0.762346440960644,"Gross Fixed Capital Formation",0.027287422927122,0
"3204","Latvia",2004,-0.113742027992975,"Gross Fixed Capital Formation",0.161230699594482,0
"3205","Lebanon",2004,-0.0254130202370508,"Gross Fixed Capital Formation",0.153062413208635,100
"3206","Lesotho",2004,-0.815467783017072,"Gross Fixed Capital Formation",0.0145617709612444,0
"3207","Libya",2004,-0.69966802683548,"Gross Fixed Capital Formation",0.0167746237913941,100
"3208","Lithuania",2004,-0.0255562473986976,"Gross Fixed Capital Formation",0.184026237812218,0
"3209","Luxembourg",2004,1.29421656955716,"Gross Fixed Capital Formation",0.462864268974033,0
"3210","Madagascar",2004,-0.754860348021483,"Gross Fixed Capital Formation",0.0290846203828993,0
"3211","Malawi",2004,-0.765036154295977,"Gross Fixed Capital Formation",0.00356170360133093,100
"3212","Malaysia",2004,-0.219439024427585,"Gross Fixed Capital Formation",0.142706333254821,0
"3213","Maldives",2004,-0.610723539012684,"Gross Fixed Capital Formation",0.034753055553247,100
"3214","Malta",2004,-0.0651853725827802,"Gross Fixed Capital Formation",0.172323620839034,0
"3215","Mauritius",2004,-0.299595867738803,"Gross Fixed Capital Formation",0.123379864156461,0
"3216","Mexico",2004,-0.324578615608698,"Gross Fixed Capital Formation",0.118472091449999,0
"3217","Mongolia",2004,-0.676709926715984,"Gross Fixed Capital Formation",0.0697674418604651,0
"3218","Montenegro",2004,0.17667980902618,"Gross Fixed Capital Formation",0.263565891472868,0
"3219","Morocco",2004,-0.584780772866902,"Gross Fixed Capital Formation",0.0399968909193564,100
"3220","Mozambique",2004,-0.73777935203722,"Gross Fixed Capital Formation",0.00907114630487063,100
"3221","Netherlands",2004,0.85203029303737,"Gross Fixed Capital Formation",0.376467025851291,0
"3222","New Zealand",2004,0.620442977996824,"Gross Fixed Capital Formation",0.283609884743517,100
"3223","Nicaragua",2004,-0.703543114341728,"Gross Fixed Capital Formation",0.01599134876213,100
"3224","North Macedonia",2004,-0.722224045955566,"Gross Fixed Capital Formation",0.0594315245478036,0
"3225","Norway",2004,0.701287519491836,"Gross Fixed Capital Formation",0.34230490414908,0
"3226","Pakistan",2004,-0.764828199584664,"Gross Fixed Capital Formation",0.00360373767987163,100
"3227","Panama",2004,-0.722224045955566,"Gross Fixed Capital Formation",0.0594315245478036,0
"3228","Papua New Guinea",2004,-0.691830392012969,"Gross Fixed Capital Formation",0.0183588521823829,100
"3229","Paraguay",2004,-0.904280522913894,"Gross Fixed Capital Formation",0.0180878552971576,0
"3230","Peru",2004,-0.665077507448405,"Gross Fixed Capital Formation",0.0463804295087044,0
"3231","Philippines",2004,-0.537423662368899,"Gross Fixed Capital Formation",0.0495692275572729,100
"3232","Poland",2004,-0.268025346833614,"Gross Fixed Capital Formation",0.132175468495898,0
"3233","Portugal",2004,1.2263899751897,"Gross Fixed Capital Formation",0.43679926159933,0
"3234","Qatar",2004,0.420874901943695,"Gross Fixed Capital Formation",0.243271004561154,100
"3235","Republic of Korea",2004,3.02973466597385,"Gross Fixed Capital Formation",0.82687338501292,0
"3236","Republic of Moldova",2004,-0.592135445798733,"Gross Fixed Capital Formation",0.0638225282755476,0
"3237","Romania",2004,-0.449360454070038,"Gross Fixed Capital Formation",0.0931078095119672,0
"3238","Russian Federation",2004,-0.0361156606072571,"Gross Fixed Capital Formation",0.187572384863309,0
"3239","Rwanda",2004,-0.781725767607154,"Gross Fixed Capital Formation",0.000188216593968528,100
"3240","Saint Kitts and Nevis",2004,1.08266522197726,"Gross Fixed Capital Formation",0.377039295330139,100
"3241","Saint Lucia",2004,-0.0638180963224292,"Gross Fixed Capital Formation",0.145299559583739,100
"3242","Saint Vincent and the Grenadines",2004,-0.288998587608511,"Gross Fixed Capital Formation",0.0997836181714618,100
"3243","Samoa",2004,-0.495776869412302,"Gross Fixed Capital Formation",0.0579873324179352,100
"3244","Saudi Arabia",2004,-0.533502445769342,"Gross Fixed Capital Formation",0.0714136726430559,0
"3245","Serbia",2004,-0.642574337286297,"Gross Fixed Capital Formation",0.0775193798449612,0
"3246","Seychelles",2004,-0.27776163402386,"Gross Fixed Capital Formation",0.127367198227085,0
"3247","Singapore",2004,0.881016356419294,"Gross Fixed Capital Formation",0.386444390705124,0
"3248","Slovakia",2004,-0.143972658820241,"Gross Fixed Capital Formation",0.156540286923579,0
"3249","Slovenia",2004,0.859944719160481,"Gross Fixed Capital Formation",0.371818192006117,0
"3250","Solomon Islands",2004,-0.747218594630636,"Gross Fixed Capital Formation",0.00716318345069808,100
"3251","South Africa",2004,-0.0784871365017503,"Gross Fixed Capital Formation",0.174179347793294,0
"3252","Spain",2004,1.44107432819339,"Gross Fixed Capital Formation",0.484596020400436,0
"3253","Sri Lanka",2004,-0.779116695005043,"Gross Fixed Capital Formation",0.0465116279069767,0
"3254","Sudan",2004,-0.71261563333754,"Gross Fixed Capital Formation",0.0387596899224806,0
"3255","Suriname",2004,-0.369962130104885,"Gross Fixed Capital Formation",0.0834183822855807,100
"3256","Sweden",2004,1.47873937443054,"Gross Fixed Capital Formation",0.525582410907071,0
"3257","Switzerland",2004,1.67402688893235,"Gross Fixed Capital Formation",0.554831101361747,0
"3258","Syrian Arab Republic",2004,-0.782656929388784,"Gross Fixed Capital Formation",0,100
"3259","Tajikistan",2004,-0.904280522913894,"Gross Fixed Capital Formation",0.0180878552971576,0
"3260","Thailand",2004,-0.51069113514154,"Gross Fixed Capital Formation",0.0787227962421435,0
"3261","Tonga",2004,-0.246941351467413,"Gross Fixed Capital Formation",0.108284686293427,100
"3262","Trinidad and Tobago",2004,-0.858766403674312,"Gross Fixed Capital Formation",0.0284237726098191,0
"3263","Tunisia",2004,-0.368489213075869,"Gross Fixed Capital Formation",0.114424853060849,0
"3264","Turkey",2004,-0.260362058792085,"Gross Fixed Capital Formation",0.133014389631712,0
"3265","Uganda",2004,-0.722303630585755,"Gross Fixed Capital Formation",0.036233392956382,0
"3266","Ukraine",2004,-0.0301378362031415,"Gross Fixed Capital Formation",0.187786595120423,0
"3267","United Arab Emirates",2004,-0.349597303472849,"Gross Fixed Capital Formation",0.0875347435678612,100
"3268","United Kingdom of Great Britain and Northern Ireland",2004,0.779741888950642,"Gross Fixed Capital Formation",0.400516795865633,0
"3269","United States of America",2004,2.50335276766375,"Gross Fixed Capital Formation",0.719907270927249,0
"3270","Uruguay",2004,-0.121558444971947,"Gross Fixed Capital Formation",0.133628449394548,100
"3271","Uzbekistan",2004,-0.719248617132463,"Gross Fixed Capital Formation",0.0369929189329845,0
"3272","Vanuatu",2004,-0.66631922101661,"Gross Fixed Capital Formation",0.0235154488209153,100
"3273","Viet Nam",2004,-0.749314302795622,"Gross Fixed Capital Formation",0.00673957601690164,100
"3274","Yemen",2004,-0.770257362356373,"Gross Fixed Capital Formation",0.00250633597680449,100
"3275","Zambia",2004,-0.861608696352117,"Gross Fixed Capital Formation",0.00466721228011591,0
"3276","Afghanistan",2007,-0.884964306073378,"Gross Fixed Capital Formation",0.000891488111471107,100
"3277","Albania",2007,-0.645074169888957,"Gross Fixed Capital Formation",0.0514869746209692,0
"3278","Algeria",2007,-0.80376444698475,"Gross Fixed Capital Formation",0.0157928130740433,100
"3279","Angola",2007,-0.787153190733484,"Gross Fixed Capital Formation",0.0188412140222089,100
"3280","Antigua and Barbuda",2007,0.449405195123283,"Gross Fixed Capital Formation",0.245767203176126,100
"3281","Argentina",2007,-0.337375699178674,"Gross Fixed Capital Formation",0.112801243376784,0
"3282","Armenia",2007,-0.636615045376109,"Gross Fixed Capital Formation",0.0546114211984679,0
"3283","Australia",2007,2.72201999788763,"Gross Fixed Capital Formation",0.662824228531069,100
"3284","Austria",2007,1.65978630683571,"Gross Fixed Capital Formation",0.504986039857928,0
"3285","Azerbaijan",2007,-0.589975681197367,"Gross Fixed Capital Formation",0.0626463797498581,0
"3286","Bahamas",2007,0.635057415171315,"Gross Fixed Capital Formation",0.279837016744881,100
"3287","Bangladesh",2007,-0.8782614123493,"Gross Fixed Capital Formation",0.00212156410782284,100
"3288","Barbados",2007,-0.138870097946841,"Gross Fixed Capital Formation",0.1378103494589,100
"3289","Belarus",2007,-0.0987225698095464,"Gross Fixed Capital Formation",0.163147797224789,0
"3290","Belgium",2007,1.0896950826627,"Gross Fixed Capital Formation",0.392767846685972,0
"3291","Belize",2007,-0.12688151900065,"Gross Fixed Capital Formation",0.140010423605847,100
"3292","Bermuda",2007,-0.752887549095718,"Gross Fixed Capital Formation",0.0406320541760722,0
"3293","Bhutan",2007,-0.839246769629778,"Gross Fixed Capital Formation",0.00928130398899306,100
"3294","Bolivia (Plurinational State of)",2007,-0.580023003688768,"Gross Fixed Capital Formation",0.0568525389352587,100
"3295","Bosnia and Herzegovina",2007,-0.660546427184904,"Gross Fixed Capital Formation",0.0478615574533218,0
"3296","Botswana",2007,-0.153510708561185,"Gross Fixed Capital Formation",0.135123589914444,100
"3297","Brazil",2007,0.934939648326143,"Gross Fixed Capital Formation",0.354411541359861,0
"3298","Brunei Darussalam",2007,0.480713359503253,"Gross Fixed Capital Formation",0.251512695060519,100
"3299","Bulgaria",2007,0.0998935028648064,"Gross Fixed Capital Formation",0.192653319894035,0
"3300","Burkina Faso",2007,-0.828997551754342,"Gross Fixed Capital Formation",0.0248306997742664,0
"3301","Burundi",2007,-0.809950203242044,"Gross Fixed Capital Formation",0.0226709566608621,0
"3302","Cabo Verde",2007,-0.250995437898411,"Gross Fixed Capital Formation",0.117233760460961,100
"3303","Cambodia",2007,-0.858738039218916,"Gross Fixed Capital Formation",0.00570437977581392,100
"3304","Cameroon",2007,-0.868888108842878,"Gross Fixed Capital Formation",0.00384169814610432,100
"3305","Canada",2007,2.58494505870098,"Gross Fixed Capital Formation",0.668084454107459,0
"3306","Central African Republic",2007,-0.889822176713234,"Gross Fixed Capital Formation",0,100
"3307","Chad",2007,-0.887703342990994,"Gross Fixed Capital Formation",0.000388836017588298,100
"3308","Chile",2007,-0.17922034198186,"Gross Fixed Capital Formation",0.139859896231904,0
"3309","China",2007,-0.0358339707027889,"Gross Fixed Capital Formation",0.180060010709114,0
"3310","China, Hong Kong Special Administrative Region",2007,-0.133134670304067,"Gross Fixed Capital Formation",0.169300225733634,0
"3311","Colombia",2007,-0.53614781669474,"Gross Fixed Capital Formation",0.0726555622163904,0
"3312","Comoros",2007,-0.864924019402061,"Gross Fixed Capital Formation",0.00456916474027479,100
"3313","Congo",2007,-0.874788879304518,"Gross Fixed Capital Formation",0.00275882313664811,100
"3314","Costa Rica",2007,-0.305938969076283,"Gross Fixed Capital Formation",0.117260264442607,0
"3315","Croatia",2007,0.438508152587784,"Gross Fixed Capital Formation",0.259510139218787,0
"3316","Cuba",2007,-0.470193253506544,"Gross Fixed Capital Formation",0.0993227990970655,0
"3317","Cyprus",2007,0.0366052203371675,"Gross Fixed Capital Formation",0.180646003750262,0
"3318","Czechia",2007,0.230693724491416,"Gross Fixed Capital Formation",0.228054575074081,0
"3319","Democratic Republic of the Congo",2007,-0.79637897918636,"Gross Fixed Capital Formation",0.0316027088036117,0
"3320","Denmark",2007,1.26955307178513,"Gross Fixed Capital Formation",0.434682775025221,0
"3321","Djibouti",2007,-0.867144514338246,"Gross Fixed Capital Formation",0.00416167244911533,100
"3322","Dominica",2007,-0.470960527679558,"Gross Fixed Capital Formation",0.0768670489907767,100
"3323","Dominican Republic",2007,-0.280473467792998,"Gross Fixed Capital Formation",0.111824124192551,100
"3324","Ecuador",2007,-0.443353792591841,"Gross Fixed Capital Formation",0.0890295485541216,0
"3325","Egypt",2007,-0.716209628705384,"Gross Fixed Capital Formation",0.040659719314178,0
"3326","El Salvador",2007,-0.563618303738662,"Gross Fixed Capital Formation",0.0666972933978152,0
"3327","Equatorial Guinea",2007,-0.871418240108039,"Gross Fixed Capital Formation",0.00337738320020068,100
"3328","Estonia",2007,0.682291644957214,"Gross Fixed Capital Formation",0.307916045596691,0
"3329","Eswatini",2007,-0.540016408071614,"Gross Fixed Capital Formation",0.0641943162317777,100
"3330","Ethiopia",2007,-0.826315438088859,"Gross Fixed Capital Formation",0.0192746847919701,0
"3331","Fiji",2007,-0.363637226122199,"Gross Fixed Capital Formation",0.0965623958856129,100
"3332","Finland",2007,1.34144575198207,"Gross Fixed Capital Formation",0.45874963569475,0
"3333","France",2007,1.34054650730237,"Gross Fixed Capital Formation",0.441160754356268,0
"3334","Gabon",2007,-0.618983761474574,"Gross Fixed Capital Formation",0.0605981470235721,0
"3335","Georgia",2007,-0.303565219323188,"Gross Fixed Capital Formation",0.107586460514701,100
"3336","Germany",2007,1.65792115030754,"Gross Fixed Capital Formation",0.505036776535965,0
"3337","Ghana",2007,-0.698523261482416,"Gross Fixed Capital Formation",0.0519187358916479,0
"3338","Greece",2007,0.289705288670205,"Gross Fixed Capital Formation",0.229451569407603,0
"3339","Grenada",2007,0.0857423283812086,"Gross Fixed Capital Formation",0.179029913050665,100
"3340","Guatemala",2007,-0.872488981844984,"Gross Fixed Capital Formation",0.0158013544018059,0
"3341","Guinea",2007,-0.882841750201428,"Gross Fixed Capital Formation",0.00128100719628398,100
"3342","Guyana",2007,-0.584599619391186,"Gross Fixed Capital Formation",0.0560126650909444,100
"3343","Honduras",2007,-0.646096046357223,"Gross Fixed Capital Formation",0.044727199173352,100
"3344","Hungary",2007,0.188250171168723,"Gross Fixed Capital Formation",0.2158113623678,0
"3345","Iceland",2007,1.71655496922416,"Gross Fixed Capital Formation",0.517368990646561,0
"3346","India",2007,-0.434106820064618,"Gross Fixed Capital Formation",0.0997659437774838,0
"3347","Indonesia",2007,-0.622970097576575,"Gross Fixed Capital Formation",0.0489711385313269,100
"3348","Iran (Islamic Republic of)",2007,-0.570434513402255,"Gross Fixed Capital Formation",0.0586121627974608,100
"3349","Iraq",2007,-0.894234696890305,"Gross Fixed Capital Formation",0.0112866817155756,0
"3350","Ireland",2007,0.823734324395549,"Gross Fixed Capital Formation",0.335968885016999,0
"3351","Israel",2007,2.43749190780025,"Gross Fixed Capital Formation",0.674038335269544,0
"3352","Italy",2007,0.710894599574335,"Gross Fixed Capital Formation",0.313951131819976,0
"3353","Jamaica",2007,-0.391105062539199,"Gross Fixed Capital Formation",0.0915216586101734,100
"3354","Japan",2007,2.35206139546513,"Gross Fixed Capital Formation",0.644080922963302,0
"3355","Jordan",2007,-0.407609074351955,"Gross Fixed Capital Formation",0.0884929385364158,100
"3356","Kazakhstan",2007,-0.373274000270292,"Gross Fixed Capital Formation",0.102938235224365,0
"3357","Kenya",2007,-0.668711078865958,"Gross Fixed Capital Formation",0.0506864408423268,0
"3358","Kuwait",2007,-0.326046857196747,"Gross Fixed Capital Formation",0.110033007972751,0
"3359","Kyrgyzstan",2007,-0.76666091478738,"Gross Fixed Capital Formation",0.0310081739528537,0
"3360","Latvia",2007,0.0867864919597223,"Gross Fixed Capital Formation",0.191820074972356,0
"3361","Lebanon",2007,-0.0626069725450443,"Gross Fixed Capital Formation",0.15180571382318,100
"3362","Lesotho",2007,-0.777332531358829,"Gross Fixed Capital Formation",0.0206434442025438,100
"3363","Libya",2007,-0.811066141543374,"Gross Fixed Capital Formation",0.0144528486379383,100
"3364","Lithuania",2007,0.0863042691544931,"Gross Fixed Capital Formation",0.195006741380095,0
"3365","Luxembourg",2007,1.17758536132078,"Gross Fixed Capital Formation",0.405621797333841,0
"3366","Madagascar",2007,-0.831486889269679,"Gross Fixed Capital Formation",0.0179326308717281,0
"3367","Malawi",2007,-0.855530709340949,"Gross Fixed Capital Formation",0.00629297026488835,100
"3368","Malaysia",2007,0.0135147111677842,"Gross Fixed Capital Formation",0.165775121632927,100
"3369","Maldives",2007,-0.49177502149049,"Gross Fixed Capital Formation",0.0730472943792618,100
"3370","Mali",2007,-0.709396119005076,"Gross Fixed Capital Formation",0.0496613995485327,0
"3371","Malta",2007,-0.0755792616014311,"Gross Fixed Capital Formation",0.162023658035636,0
"3372","Marshall Islands",2007,-0.821292282602028,"Gross Fixed Capital Formation",0.0125762068218265,100
"3373","Mauritius",2007,0.0166368968711419,"Gross Fixed Capital Formation",0.166348086959239,100
"3374","Mexico",2007,-0.241350972492996,"Gross Fixed Capital Formation",0.130030122316327,0
"3375","Mongolia",2007,-0.687650403959755,"Gross Fixed Capital Formation",0.054176072234763,0
"3376","Montenegro",2007,0.172640804135942,"Gross Fixed Capital Formation",0.215435944747119,0
"3377","Morocco",2007,-0.558499905626854,"Gross Fixed Capital Formation",0.0608023324696518,100
"3378","Mozambique",2007,-0.806484640519462,"Gross Fixed Capital Formation",0.0152936190079849,100
"3379","Namibia",2007,-0.663304242368181,"Gross Fixed Capital Formation",0.0415692513190455,100
"3380","Netherlands",2007,0.740429311223726,"Gross Fixed Capital Formation",0.326707530917956,0
"3381","New Zealand",2007,0.52150742435491,"Gross Fixed Capital Formation",0.279588920378164,0
"3382","Nicaragua",2007,-0.730146606854758,"Gross Fixed Capital Formation",0.0293027301001599,100
"3383","Nigeria",2007,-0.747567446424439,"Gross Fixed Capital Formation",0.0343810895580397,0
"3384","North Macedonia",2007,-0.45776713353564,"Gross Fixed Capital Formation",0.0869085219955339,0
"3385","Norway",2007,0.624262693037199,"Gross Fixed Capital Formation",0.303686226302168,0
"3386","Pakistan",2007,-0.544630405512747,"Gross Fixed Capital Formation",0.076994176975649,0
"3387","Palau",2007,-0.169822099126465,"Gross Fixed Capital Formation",0.132130218569558,100
"3388","Panama",2007,-0.440423198901483,"Gross Fixed Capital Formation",0.0902223862560534,0
"3389","Papua New Guinea",2007,-0.796250124623961,"Gross Fixed Capital Formation",0.017171797725352,100
"3390","Peru",2007,-0.50938404649831,"Gross Fixed Capital Formation",0.069815788723209,100
"3391","Philippines",2007,-0.713824375784157,"Gross Fixed Capital Formation",0.0391323503545219,0
"3392","Poland",2007,-0.196203203401672,"Gross Fixed Capital Formation",0.140018461595557,0
"3393","Portugal",2007,1.74755168191534,"Gross Fixed Capital Formation",0.504061392196,0
"3394","Qatar",2007,0.296800546541429,"Gross Fixed Capital Formation",0.217762087344148,100
"3395","Republic of Korea",2007,3.43630325389071,"Gross Fixed Capital Formation",0.838600451467269,0
"3396","Republic of Moldova",2007,-0.440624790643476,"Gross Fixed Capital Formation",0.0950326297820971,0
"3397","Romania",2007,-0.150215211898099,"Gross Fixed Capital Formation",0.14780287758428,0
"3398","Russian Federation",2007,0.213292621713912,"Gross Fixed Capital Formation",0.222503110082747,0
"3399","Rwanda",2007,-0.883084387835628,"Gross Fixed Capital Formation",0.00123647975158211,100
"3400","Saint Kitts and Nevis",2007,0.459051611364653,"Gross Fixed Capital Formation",0.247537457272011,100
"3401","Saint Lucia",2007,-0.121891279411742,"Gross Fixed Capital Formation",0.140926203295492,100
"3402","Saint Vincent and the Grenadines",2007,-0.299813990318894,"Gross Fixed Capital Formation",0.108274864201967,100
"3403","Samoa",2007,-0.492213769887519,"Gross Fixed Capital Formation",0.0729667778301652,100
"3404","Saudi Arabia",2007,-0.380205284548388,"Gross Fixed Capital Formation",0.0995701432032357,0
"3405","Serbia",2007,-0.183534306423012,"Gross Fixed Capital Formation",0.143129422413847,0
"3406","Seychelles",2007,-0.0214318545534055,"Gross Fixed Capital Formation",0.159361931536514,100
"3407","Singapore",2007,0.9572657051122,"Gross Fixed Capital Formation",0.375015501279732,0
"3408","Slovakia",2007,-0.116022127714609,"Gross Fixed Capital Formation",0.153291754469218,0
"3409","Slovenia",2007,0.951494138294636,"Gross Fixed Capital Formation",0.361903744023176,0
"3410","Solomon Islands",2007,-0.761623896412161,"Gross Fixed Capital Formation",0.0235262013487504,100
"3411","South Africa",2007,-0.0935503819613713,"Gross Fixed Capital Formation",0.1630489154381,0
